歌手名字,薛之谦
165347,风度
165373,放不下
1319655594,无名之辈 - (电影《无名之辈》同名主题曲)
165377,等不到你
1303026609,盗火
36198246,十大金曲串烧(现场版)
32897777,年轮
165381,你让我懂
165380,埋葬冬天
165374,唯你懂我心
165372,他的爱
165345,桃花扇
34852171,得不到的温柔
1305365921,旷梦
165376,因为了解
1308782725,第十二夜
34125026,银河
1308818695,岛
165355,我也不知道
28606605,晴
34532020,睡前故事
28680028,吵架歌
400875065,灵主不悔
864639748,写给妹妹的歌 - (电影《快把我哥带走》主题曲)
26425204,御龙镜中隐 - (《御龙在天》宣传曲)
454924995,江湖天下 - (2017年内地版《射雕英雄传》插曲)
551842047,彼此的光荣 - (《无限歌谣季》主题曲)
1305364880,黎明降临之前
1313102579,曙光
570086034,和你在一起 - (电影《奇葩朵朵》推广曲)
1308818694,虚拟恋爱指南
165382,幸福是被你需要
歌手名字,张杰
574919767,只要平凡 - (《我不是药神》电影主题曲)
28059417,他不懂
191248,明天过后
191254,天下
191252,我们都一样
191060,"这,就是爱"
191268,仰望星空
34179910,My Sunshine - (电视剧《何以笙箫默》片头曲)
27588743,逆战
191278,最美的太阳
191015,秋天的童话
28427772,夜空中最亮的星
28748199,剑心 - (电视剧《古剑奇谭》片头主题曲)
191179,看月亮爬上来
190993,第一夫人
1296583292,微笑着胜利
191187,何必在一起
191134,着魔 - (网游《恶魔法则》主题曲)
32752249,一念之间 - (电影《道士下山》主题曲)
34179944,闹啥子嘛闹 - (Hidden Track)
1308818970,竹 (Bamboo)
34179904,听 - (电视剧《美人制造》插曲)
28427733,勿忘心安 - (电影《窃听风云》主题曲)
34179893,浩瀚 - (2014年内地版《神雕侠侣》片头主题曲)
27789126,年轻的战场 - (2006年《加油好男儿》主题曲)
69973,北京祝福你
32835757,真心英雄
1318531024,Bamboo (Remix)
191195,量身订做
28009540,逆态度
191024,高飞
191258,往事随风
5242816,快乐出发
190995,最接近天堂的地方
27853883,爱，不解释
191086,今生今世
526652579,FAST
191084,云中的Angel
556030689,骄傲的选择
28126757,你在哪里
34179921,爱的供养
557581470,只为美好
32192765,直到世界尽头 - (真人秀《前往世界的尽头》主题曲)
1313558205,LUCKY CHANCES
482988169,Torches
191183,穿越人海
28427765,无情的情书
34179922,老婆 - (电视剧《二炮手》片尾主题曲)
445845062,Everything Will Say Goodbye - (网络剧《盛势》主题曲)
191281,花手绢
歌手名字,周柏豪
191528,够钟
27646409,你还怕大雨吗(国语)
191508,走狗
400075263,传闻
191534,宏愿
191560,一事无成
30245576,小白
298089,告白 (V.O. Version)
27646405,我的宣言 - (My Vow)
29379544,还记得
191504,最好不过
191510,我不要被你记住
31514961,百年不合
26304079,无力挽回
29379542,莫失莫忘
1302428716,乌托邦 - (电视剧《再创世纪》主题曲)
28341500,小孩 - (Child)
28285736,Rumors(传闻)
37156099,等不到
191552,哦
191525,陈某
191548,傻小子
553753133,男人背后
454711144,终于我们 - (One Step Closer)
1294591024,背后女人
29129735,到此为止 (iTunes Session)
451473847,有生一天
191489,Smiley Face
460873724,近在千里
400075152,日落日出
1315508963,老少平安
191588,六天
25706228,Imperfect
404166637,不可能 - (《我老婆是明星》电影主题曲)
37156097,磨牙
28684208,现在已夜深
31514960,上次讲到
26304088,想太多
26304080,错配
33190808,相安无事
27646407,双人床的空位
484058594,月光浓汤
444269722,樱花树下
26304086,同天空
31514962,我不动
27646406,放过自己
191550,一拖再拖
27511543,天光
37156098,秋千
31514964,犯同样的错
歌手名字,杨宗纬
25788001,其实都没有
32835565,国王与乞丐
25714352,空白格 - (原唱：蔡健雅)
490602750,越过山丘 - (致李宗盛)
26075548,初爱
26075553,这一路走来
33705768,为你我受冷风吹
175991,那个男人
27902537,我们好像在哪见过 - (电视剧《咱们结婚吧》片尾曲)
25986220,忘了我
32098468,我变了 我没变
26075648,流浪记
350648,人质
26075534,想对你说
534541484,爱不得 - (电视剧《谈判官》主题曲)
31877648,长镜头 (Live)
26142919,最爱 - (原唱：潘越云)
26349280,为了遇见你 - (电视剧《爱情自有天意》主题曲)
444269912,大雨 - (原唱：娃娃)
479028095,天已黑 - (电视剧《欢乐颂2》情感主题曲)
479223325,天龙八部 - (《天龙八部手游》同名主题曲)
175981,因为单身的缘故
350667,背叛
488256374,生命被你照亮 - (电影《闪光少女》「微光」旗舰概念曲)
29375071,可惜不是你
442869495,张士超你到底把我家钥匙放在哪里了 - (原唱：上海彩虹室内合唱团)
25714086,矜持 - (原唱：王菲)
175973,底细
27928133,一定要幸福
34852087,新不了情
175974,怀珠
26188041,我要我们在一起 - (原唱：范晓萱)
28202024,在雨中
25714280,征服 - (原唱：那英)
175979,馋
26075547,低回
175983,前戏
27906618,领悟
175977,被遗忘的
26075549,没有什么不能
26191002,我离开我自己 - (原唱：杨乃文)
33361656,山丘(live) - 翻唱
175989,时间神偷
27928131,我可以抱你吗(live版)
175987,唱错歌词
27928130,旅行的意义(TV Verison)
28285557,十二楼
27556443,歌未央 - (最台湾旅游微电影主题曲)
26075550,无邪
28285546,True Colors
歌手名字,Lil Ghost小鬼
542690276,GOOD NIGHT
1318879277,扑朔迷离 (跑得快)
1323303573,I.W.A.B.N
1297486087,Unicorn
543987405,Artist (Live) - (原唱：Zico)
550136151,It's Ok (Live)
545592271,听听我说的吧 (Live)
550136152,Forever (Live)
548648086,Zero (Live)
1311347322,Unicorn (Live)
503206163,新生代 - (游戏《一起来飞车 》主题曲)
1323302540,I.W.A.B.N (伴奏)
1297486088,Unicorn (伴奏)
1311397890,Run Away (中文版) - (综艺宣传片《奇妙的食光》主题曲)
502925950,中国有嘻哈 EP11 RAP01 (Live)
494645047,莫欺少年穷 (Live)
494642190,中国有嘻哈 EP04 RAP01 (Live)
501467089,中国有嘻哈 EP10 RAP01 (Live)
494642280,中国有嘻哈 EP05 RAP01 (Live)
494642281,中国有嘻哈 EP05 RAP02 (Live)
494408000,AKA.imp小鬼海选清唱片段 (Live)
501467096,中国有嘻哈 EP10 RAP02 (Live)
歌手名字,Jony J
534542490,奴隶
31260611,信仰
520459701,想把你留在这里 - (电影《芳华》推广曲)
419374860,住你耳朵里
530986052,返老还童
436667978,慢慢来
491065931,甜葡萄 红眼睛
501220106,Almost Home
501220404,你看得见
31134264,My City 南京
449818593,Okay
449818601,Fantasy
419373878,开门见山
449824583,物女金
31260614,离不开
26562526,Yes Day
31260615,睡前老报纸[Bonus track]
507795186,Know My Style（Peach K Remix featuring Jony J）
31260603,My City(feat.顾杰)
449818591,Intro
439665556,Team Work
449818596,So.Far.So.Good
482724567,Big Things Start Small
419373881,无业游民
29740024,改变
26577093,众人皆醉我独醒
31861477,忙先生
31260610,时光列车
31260606,我与自己(feat.讲者)
26577095,口袋里的秘密
31260607,安格拉夏
31260595,J Hood
31260613,What'll U Do[Bonus track]
449818599,Skit
31260605,记忆碎片
31260600,Come Here RMB
1317596328,Jony J-玩家（instrumental）（小顽劣 / Jony J remix）
479979029,Lost 
504646538,不用去猜 (Live)
504646537,One love (Live)
494645135,甜葡萄 红眼睛 (Live)
502925968,My Style (Live) - (VIP复活赛外卡战)
494642014,Jony J海选清唱片段 (Live)
歌手名字,朴树
28815250,平凡之路 - (电影《后会无期》主题曲)
139377,那些花儿 - (电影《那时花开》片尾曲)
139357,生如夏花
475072295,清白之年
26090155,送别 - ((电影《厨子戏子痞子》片尾曲))
139385,白桦林
484732973,No Fear In My Heart - (电影《冈仁波齐》主题曲)
442869386,Baby ，До свидания
518896134,猎户星座
139359,且听风吟
139371,New Boy
33419478,在木星 - (电影《刺客聂隐娘》宣传曲)
1301572243,空帆船 - (电影《大三儿》灵魂宣传曲)
35345951,好好地
139342,我爱你，再见
475073280,The fear in my heart
29732733,永隔一江水
475073278,Forever young
139381,旅途
34248413,既然我们是兄弟
139375,在希望的田野上
139366,冲出你的窗口
139345,傲慢的上校 - (电视剧《非常道》片尾曲)
475073277,狗屁青春
475072294,Never knows tomorrow
139361,她在睡梦中
139390,九月
518894128,Forever Young
139351,Colorful Days
139339,傻子才悲伤
139387,活着
518895138,Never Knows Tomorrow
139383,别，千万别
139373,妈妈，我...
139391,火车开往冬天
139348,来不及
518904116,XX青春
139328,Hey，我在
139389,召唤
518904117,Track 07
139334,Radio In My Head
139379,我去2000年
139353,今夜的滋味
191328,世界尽头
139360,La Perte (失去)
139355,苏珊的舞鞋
28996925,"别, 千万别"
526464651,生如夏花+平凡之路
28996920,"妈妈, 我..."
553543176,X X青春 (Live版)
歌手名字,张震岳
185700,思念是一种病
185726,再见
1306507665,再见Hip-Hop
185919,爱我别走
185712,小宇
454698657,迷途羔羊
1293951024,制作人cypher (Live)
1306497050,飞太远 (Live)
135028,离开
185706,很难
185937,爱的初体验
1313052973,英雄之火+不灭火 (Live)
135029,嗨嗨人生
185713,就让这首歌
185704,路口
1313107927,孤独求败 (Live)
185792,爱之初体验
185925,自由
185751,不要说爱我 (New Remix)
475751332,张震岳 - 思念是一种病 (尤克里里版) [Cover 张震岳 & Mike Zhou Remix] {Oat Studio Replay}（Mike Zhou / 张震岳 remix）
1305366564,爱就别走
28864686,双手插口袋 
224784,超级想你
185665,无名(写给杨乃文的歌)
185913,勇气
26355201,抱着你
25638160,妙手空空 - (电影《十二生肖》预告片主题曲)
26598392,无名的情歌
28638687,公路 (张震岳独唱版)
28240550,Super Duper Fly
185745,我会想念你
185634,有一天
185824,秋天冬天
26577240,走慢一点点
185747,Bye-Bye (New Remix)
27937287,我的时代
185702,你说有个女孩
185708,Ok
135027,好无聊
454698658,超大行李
185771,分手吧
26428030,破吉他
185650,两手空空
26598393,跑车与坦克
354799,123
185640,我想要的感觉
26545124,我家门前有大海
185800,秘密
185715,小星星
185841,Don’t Give A Damn About Me!
歌手名字,李志
26508186,天空之城
25867002,关于郑州的记忆
26508240,梵高先生
26523120,和你在一起
26508242,你离开了南京，从此没有人和我说话
26353044,忽然
29724295,热河
26508232,山阴路的夏天
26522011,米店
424474915,这个世界会好吗 (2016 unplugged)
29724292,定西
28406900,和你在一起2013版[Live] - (Be With You)
30212877,墙上的向日葵(2014i/O版)
30967318,鸵鸟&天空之城&我们不能失去信仰(2014i/O版)
34200930,你离开了南京，从此没有人和我说话 2015现场版
34200934,热河 2015现场版
26508228,寻找
435948318,送别
26508184,结婚
478490652,回答
26522009,听妈妈讲那过去的事情
26508205,被禁忌的游戏
406072281,普希金 (2015动静版)
26522014,再见
26508185,鸵鸟
31381877,这个世界会好吗2015 - (电影《闯入者》宣传曲)
26508235,杭州
26508244,想起了她
424474911,黑色信封 (2016 unplugged)
551338613,热河 (相信未来版) - (Re He Road )
26508221,九月
1297743290,金城兰州 - (纪录片《金城兰州2》主题曲)
435948312,兰花草
29724294,不多
424474922,春末的南方城市 (2016 unplugged)
26353057,秋天的老狼
26508182,意味
29724293,看见
478490647,尽头
435948315,Hey Jude
26508230,门
478490649,铅笔
26523123,妈妈
440464353,克兰河 - (Kelan River)
440411394,一头偶像 - (A Piece of Idol)
551335618,关于郑州的记忆 (相信未来版) - (Memory about Zhengzhou)
478491639,序曲
26508239,董卓瑶
26508236,日
435948316,采蘑菇的小姑娘
歌手名字,周杰伦
210049,布拉格广场
298317,屋顶
536570450,魔术与歌曲：告白气球
5268423,手牵手 - (2003年抗非典公益歌曲)
255020,刀马旦
210062,骑士精神
298101,祝我生日快乐 (Live)
288382,康定情歌
406346416,海盗
29808783,夜店咖
34167344,眼泪成诗(Live)
288750,山歌好比春江水.多谢了(Live)
288371,黄浦江深
288820,结尾曲-友谊地久天长(Live)
185667,说了再见 - (电影《海洋天堂》主题曲)
185668,烟花易冷
185694,给我一首歌的时间
185697,花海
185699,说好的幸福呢
185701,兰亭序
185868,不能说的秘密
185615,Mine Mine
185672,雨下一整晚
185678,爱的飞行日记
185686,超人不会飞 - (内地版)
185705,时光机
185666,跨时代
185616,公主病
185670,好久不见
185617,你好吗
185676,我落泪 情绪零碎
185621,世界未末日
185680,自导自演
185623,超跑女神
185692,龙战骑士
185872,黄金甲
185613,惊叹号
185614,迷魂曲
185618,疗伤烧肉粽
185619,琴伤
185620,水手怕水
185622,皮影戏
185684,免费教学录像带 - (内地版)
185696,蛇舞
185698,魔术先生
185703,流浪诗人
185674,嘻哈空姐
185833,淡水海边
185644,你是我的OK绷 (Live)
185852,路小雨
歌手名字,陈硕子
1306431916,凌晨三点（demo）
421563082,当我要走的时候
864629603,当我要走的时候（合唱版）
421110017,忘了我吧
471655857,当我要走的时候(木吉他版）
420401598,离开这吧
421137151,那个夏天
442009223,可惜没有如果（现场版）
1316330424,凌晨三点
1323035280,凌晨三点 (合唱版)
1316824239,当我要走的时候 (正式版伴奏)
1316330425,凌晨三点 (伴奏)
1316824238,当我要走的时候 (正式版)
1323035281,凌晨三点 (合唱版伴奏)
歌手名字,陈鸿宇
31445772,理想三旬
463157222,一如年少模样
1318568346,人在旅途 - (电视剧《我们的四十年》插曲)
34380395,途中
449578813,行歌
1320098188,橙梦
456185374,别送我 - (电影《乘风破浪》插曲)
